UserID,IS_HCP,TAXONOMY
136266,1,103T00000X
136267,1,103T00000X
136268,1,207RH0000X
136269,0,
136270,1,2080A0000X
136271,1,103T00000X
136272,1,103T00000X
136273,0,
136274,0,
136275,1,103T00000X
136276,1,103T00000X
136277,1,103T00000X
136278,1,103T00000X
136279,0,
136280,1,103T00000X
136281,1,103T00000X
136282,1,2084N0008X
136283,1,2080A0000X
136284,0,
136285,1,207RG0300X
136286,1,103T00000X
136287,1,103T00000X
136288,0,
136289,1,103T00000X
136290,0,
136291,0,
136292,0,
136293,1,103T00000X
136294,0,
136295,1,2084N0402X
136296,1,103T00000X
136297,1,103T00000X
136298,1,103T00000X
136299,1,103T00000X
136300,1,103T00000X
136301,1,103T00000X
136302,1,207ND0101X
136303,0,
136304,0,
136305,1,103T00000X
136306,0,
136307,0,
136308,0,
136309,1,103T00000X
136310,1,103T00000X
136311,1,103T00000X
136312,0,
136313,1,207RH0000X
136314,1,103T00000X
136315,1,2080A0000X
136316,0,
136317,0,
136318,0,
136319,1,103T00000X
136320,0,
136321,0,
136322,1,103T00000X
136323,1,103T00000X
136324,0,
136325,1,103T00000X
136326,0,
136327,1,103T00000X
136328,1,103T00000X
136329,1,2080A0000X
136330,0,
136331,0,
136332,0,
136333,0,
136334,0,
136335,1,103T00000X
136336,0,
136337,1,103T00000X
136338,0,
136339,0,
136340,0,
136341,1,103T00000X
136342,1,103T00000X
136343,0,
136344,1,103T00000X
136345,0,
136346,1,103T00000X
136347,1,103T00000X
136348,1,103T00000X
136349,0,
136350,0,
136351,0,
136352,0,
136353,0,
136354,1,2084P0802X
136355,0,
136356,0,
136357,0,
136358,1,103T00000X
136359,0,
136360,0,
136361,1,103T00000X
136362,0,
136363,1,103T00000X
136364,0,
136365,1,103T00000X
136366,1,103T00000X
136367,0,
136368,1,103T00000X
136369,0,
136370,0,
136371,0,
136372,0,
136373,1,207ND0101X
136374,1,2084N0402X
136375,0,
136376,0,
136377,0,
136378,1,103T00000X
136379,1,103T00000X
136380,1,207ND0101X
136381,1,103T00000X
136382,1,103T00000X
136383,1,103T00000X
136384,1,103T00000X
136385,0,
136386,0,
136387,1,103T00000X
136388,1,2080A0000X
136389,1,207RH0000X
136390,1,103T00000X
136391,0,
136392,1,2084N0008X
136393,1,103T00000X
136394,1,103T00000X
136395,0,
136396,1,103T00000X
136397,1,103T00000X
136398,0,
136399,0,
136400,0,
136401,1,103T00000X
136402,1,2080A0000X
136403,0,
136404,0,
136405,0,
136406,0,
136407,1,103T00000X
136408,1,103T00000X
136409,0,
136410,0,
136411,0,
136412,1,2080A0000X
136413,0,
136414,1,103T00000X
136415,1,103T00000X
136416,0,
136417,0,
136418,0,
136419,1,2080A0000X
136420,1,103T00000X
136421,0,
136422,0,
136423,1,103T00000X
136424,1,103T00000X
136425,1,103T00000X
136426,0,
136427,0,
136428,0,
136429,0,
136430,0,
136431,1,103T00000X
136432,0,
136433,0,
136434,1,2084P0802X
136435,0,
136436,0,
136437,0,
136438,0,
136439,0,
136440,1,103T00000X
136441,1,103T00000X
136442,1,103T00000X
136443,1,103T00000X
136444,0,
136445,0,
136446,1,103T00000X
136447,0,
136448,1,207RH0000X
136449,0,
136450,0,
136451,0,
136452,0,
136453,0,
136454,1,103T00000X
136455,0,
136456,0,
136457,1,103T00000X
136458,1,103T00000X
136459,1,103T00000X
136460,1,103T00000X
136461,0,
136462,1,103T00000X
136463,1,103T00000X
136464,0,
136465,0,
136466,1,103T00000X
136467,0,
136468,1,103T00000X
136469,1,103T00000X
136470,0,
136471,0,
136472,1,103T00000X
136473,1,103T00000X
136474,1,103T00000X
136475,0,
136476,0,
136477,1,103T00000X
136478,1,103T00000X
136479,1,103T00000X
136480,1,2080A0000X
136481,1,103T00000X
136482,1,2080A0000X
136483,0,
136484,1,103T00000X
136485,1,2080A0000X
136486,0,
136487,1,103T00000X
136488,1,2080A0000X
136489,0,
136490,0,
136491,0,
136492,1,103T00000X
136493,0,
136494,1,103T00000X
136495,0,
136496,0,
136497,0,
136498,0,
136499,0,
136500,1,103T00000X
136501,0,
136502,0,
136503,1,103T00000X
136504,1,103T00000X
136505,1,103T00000X
136506,1,103T00000X
136507,0,
136508,0,
136509,1,103T00000X
136510,1,207ND0101X
136511,1,103T00000X
136512,1,103T00000X
136513,1,103T00000X
136514,0,
136515,0,
136516,1,103T00000X
136517,1,103T00000X
136518,0,
136519,0,
136520,0,
136521,1,2084N0402X
136522,1,103T00000X
136523,0,
136524,0,
136525,1,2080A0000X
136526,0,
136527,1,103T00000X
136528,1,103T00000X
136529,0,
136530,1,103T00000X
136531,0,
136532,1,2084N0402X
136533,0,
136534,0,
136535,0,
136536,0,
136537,0,
136538,1,207RH0000X
136539,1,103T00000X
136540,1,2084N0402X
136541,1,103T00000X
136542,1,103T00000X
136543,1,2084N0402X
136544,0,
136545,0,
136546,1,103T00000X
136547,1,103T00000X
136548,0,
136549,1,2084N0402X
136550,0,
136551,1,103T00000X
136552,1,103T00000X
136553,0,
136554,1,103T00000X
136555,0,
136556,1,103T00000X
136557,0,
136558,1,103T00000X
136559,0,
136560,0,
136561,1,103T00000X
136562,0,
136563,0,
136564,1,2080A0000X
136565,0,
136566,0,
136567,0,
136568,1,103T00000X
136569,1,2084N0402X
136570,1,103T00000X
136571,1,103T00000X
136572,1,103T00000X
136573,0,
136574,0,
136575,1,2080A0000X
136576,1,103T00000X
136577,0,
136578,1,2080A0000X
136579,0,
136580,1,103T00000X
136581,1,207RH0000X
136582,1,103T00000X
136583,1,103T00000X
136584,0,
136585,1,103T00000X
136586,0,
136587,0,
136588,1,207RH0000X
136589,0,
136590,1,103T00000X
136591,0,
136592,0,
136593,1,103T00000X
136594,1,103T00000X
136595,1,207RH0000X
136596,1,103T00000X
136597,0,
136598,1,103T00000X
136599,0,
136600,1,103T00000X
136601,0,
136602,1,103T00000X
136603,0,
136604,0,
136605,0,
136606,1,2084N0402X
136607,0,
136608,0,
136609,0,
136610,1,103T00000X
136611,1,103T00000X
136612,1,2080A0000X
136613,1,103T00000X
136614,1,103T00000X
136615,1,2080A0000X
136616,1,103T00000X
136617,1,103T00000X
136618,0,
136619,1,2084N0402X
136620,1,207ND0101X
136621,0,
136622,1,103T00000X
136623,0,
136624,0,
136625,1,103T00000X
136626,1,207RH0000X
136627,1,2084N0402X
136628,1,103T00000X
136629,1,103T00000X
136630,1,103T00000X
136631,1,2080A0000X
136632,0,
136633,1,103T00000X
136634,1,103T00000X
136635,0,
136636,1,103T00000X
136637,1,103T00000X
136638,1,103T00000X
136639,1,2080A0000X
136640,1,103T00000X
136641,1,207RH0000X
136642,1,2080A0000X
136643,0,
136644,0,
136645,1,103T00000X
136646,1,103T00000X
136647,0,
136648,1,103T00000X
136649,0,
136650,0,
136651,1,207RH0000X
136652,0,
136653,0,
136654,0,
136655,0,
136656,1,207RH0000X
136657,0,
136658,0,
136659,1,2080A0000X
136660,1,103T00000X
136661,0,
136662,0,
136663,1,103T00000X
136664,1,103T00000X
136665,0,
136666,0,
136667,0,
136668,1,103T00000X
136669,1,103T00000X
136670,1,103T00000X
136671,0,
136672,0,
136673,1,103T00000X
136674,1,2084N0402X
136675,1,103T00000X
136676,1,2084N0402X
136677,0,
136678,1,2084N0402X
136679,1,103T00000X
136680,0,
136681,0,
136682,0,
136683,1,103T00000X
136684,0,
136685,0,
136686,0,
136687,0,
136688,1,103T00000X
136689,1,103T00000X
136690,0,
136691,1,103T00000X
136692,1,207RH0000X
136693,0,
136694,1,103T00000X
136695,0,
136696,1,2080A0000X
136697,0,
136698,0,
136699,0,
136700,1,103T00000X
136701,1,103T00000X
136702,0,
136703,1,2080A0000X
136704,0,
136705,1,2084N0402X
136706,0,
136707,1,2084N0402X
136708,1,2084N0402X
136709,1,103T00000X
136710,0,
136711,1,2080A0000X
136712,1,103T00000X
136713,1,103T00000X
136714,1,103T00000X
136715,0,
136716,1,103T00000X
136717,0,
136718,1,103T00000X
136719,0,
136720,0,
136721,0,
136722,1,2084N0402X
136723,0,
136724,0,
136725,0,
136726,1,207RH0000X
136727,0,
136728,0,
136729,0,
136730,1,103T00000X
136731,0,
136732,1,2084N0402X
136733,0,
136734,1,2080A0000X
136735,1,103T00000X
136736,1,207ND0101X
136737,0,
136738,0,
136739,1,103T00000X
136740,0,
136741,1,103T00000X
136742,0,
136743,1,103T00000X
136744,1,103T00000X
136745,1,103T00000X
136746,0,
136747,1,103T00000X
136748,0,
136749,0,
136750,0,
136751,1,103T00000X
136752,1,2080A0000X
136753,1,103T00000X
136754,0,
136755,1,103T00000X
136756,0,
136757,0,
136758,1,103T00000X
136759,1,103T00000X
136760,0,
136761,0,
136762,1,103T00000X
136763,0,
136764,0,
136765,1,103T00000X
136766,1,103T00000X
136767,0,
136768,1,103T00000X
136769,0,
136770,0,
136771,0,
136772,0,
136773,0,
136774,0,
136775,0,
136776,1,103T00000X
136777,1,103T00000X
136778,0,
136779,1,103T00000X
136780,0,
136781,0,
136782,1,103T00000X
136783,1,2084N0402X
136784,0,
136785,0,
136786,0,
136787,0,
136788,0,
136789,0,
136790,0,
136791,0,
136792,1,103T00000X
136793,0,
136794,1,103T00000X
136795,0,
136796,0,
136797,1,2080A0000X
136798,1,103T00000X
136799,0,
136800,0,
136801,0,
136802,1,103T00000X
136803,1,103T00000X
136804,0,
136805,0,
136806,1,2080A0000X
136807,1,103T00000X
136808,0,
136809,1,207RH0000X
136810,0,
136811,1,103T00000X
136812,1,103T00000X
136813,1,103T00000X
136814,1,103T00000X
136815,1,103T00000X
136816,0,
136817,1,103T00000X
136818,0,
136819,1,103T00000X
136820,1,103T00000X
136821,0,
136822,1,103T00000X
136823,1,103T00000X
136824,0,
136825,0,
136826,1,103T00000X
136827,0,
136828,0,
136829,1,103T00000X
136830,1,2080A0000X
136831,1,103T00000X
136832,0,
136833,0,
136834,0,
136835,1,2080A0000X
136836,0,
136837,1,103T00000X
136838,0,
136839,1,103T00000X
136840,0,
136841,0,
136842,1,103T00000X
136843,1,103T00000X
136844,0,
136845,0,
136846,1,103T00000X
136847,1,103T00000X
136848,0,
136849,1,103T00000X
136850,1,2080A0000X
136851,0,
136852,1,103T00000X
136853,1,103T00000X
136854,0,
136855,1,207T00000X
136856,0,
136857,0,
136858,1,103T00000X
136859,1,103T00000X
136860,1,103T00000X
136861,0,
136862,1,2080A0000X
136863,1,103T00000X
136864,0,
136865,1,103T00000X
136866,0,
136867,0,
136868,0,
136869,0,
136870,0,
136871,1,2084P0802X
136872,1,103T00000X
136873,1,103T00000X
136874,0,
136875,1,103T00000X
136876,1,2080A0000X
136877,1,103T00000X
136878,0,
136879,0,
136880,1,2084N0008X
136881,0,
136882,0,
136883,0,
136884,0,
136885,1,103T00000X
136886,0,
136887,1,2084N0402X
136888,1,103T00000X
136889,0,
136890,0,
136891,0,
136892,1,103T00000X
136893,0,
136894,0,
136895,1,103T00000X
136896,1,103T00000X
136897,0,
136898,1,103T00000X
136899,0,
136900,1,103T00000X
136901,1,2084N0402X
136902,0,
136903,1,103T00000X
136904,0,
136905,1,2080A0000X
136906,1,2080A0000X
136907,0,
136908,0,
136909,0,
136910,1,103T00000X
136911,0,
136912,0,
136913,0,
136914,0,
136915,1,2080A0000X
136916,0,
136917,0,
136918,0,
136919,1,103T00000X
136920,1,103T00000X
136921,1,103T00000X
136922,0,
136923,1,103T00000X
136924,0,
136925,0,
136926,0,
136927,0,
136928,1,103T00000X
136929,0,
136930,1,2084P0802X
136931,1,103T00000X
136932,0,
136933,1,2084P0802X
136934,1,103T00000X
136935,1,2084N0402X
136936,0,
136937,1,2084N0402X
136938,1,103T00000X
136939,1,103T00000X
136940,1,103T00000X
136941,0,
136942,1,2084N0402X
136943,0,
136944,1,2084N0402X
136945,0,
136946,0,
136947,0,
136948,0,
136949,1,103T00000X
136950,1,103T00000X
136951,1,103T00000X
136952,1,2080A0000X
136953,1,103T00000X
136954,0,
136955,1,103T00000X
136956,0,
136957,1,207RH0000X
136958,0,
136959,1,103T00000X
136960,0,
136961,0,
136962,0,
136963,0,
136964,1,103T00000X
136965,0,
136966,0,
136967,1,103T00000X
136968,1,2084N0402X
136969,1,103T00000X
136970,0,
136971,0,
136972,0,
136973,1,207RG0300X
136974,0,
136975,1,103T00000X
136976,1,103T00000X
136977,1,2080A0000X
136978,0,
136979,0,
136980,1,103T00000X
136981,1,103T00000X
136982,0,
136983,1,103T00000X
136984,0,
136985,0,
136986,0,
136987,0,
136988,1,2080A0000X
136989,1,103T00000X
136990,1,103T00000X
136991,1,103T00000X
136992,0,
136993,1,103T00000X
136994,1,103T00000X
136995,0,
136996,1,103T00000X
136997,0,
136998,0,
136999,1,207RH0000X
137000,1,103T00000X
137001,0,
137002,0,
137003,0,
137004,1,103T00000X
137005,1,2080A0000X
137006,1,103T00000X
137007,0,
137008,0,
137009,0,
137010,0,
137011,1,103T00000X
137012,1,103T00000X
137013,1,103T00000X
137014,1,103T00000X
137015,0,
137016,1,103T00000X
137017,1,207RH0000X
137018,1,103T00000X
137019,0,
137020,0,
137021,0,
137022,0,
137023,0,
137024,1,103T00000X
137025,1,207RH0000X
137026,1,103T00000X
137027,0,
137028,0,
137029,1,103T00000X
137030,0,
137031,1,103T00000X
137032,0,
137033,1,103T00000X
137034,1,103T00000X
137035,1,2080A0000X
137036,0,
137037,1,2080A0000X
137038,0,
137039,1,103T00000X
137040,0,
137041,0,
137042,0,
137043,0,
137044,0,
137045,1,103T00000X
137046,1,103T00000X
137047,0,
137048,0,
137049,0,
137050,1,103T00000X
137051,0,
137052,1,207ND0101X
137053,1,2084N0402X
137054,1,103T00000X
137055,1,103T00000X
137056,1,2084N0402X
137057,1,103T00000X
137058,0,
137059,0,
137060,0,
137061,0,
137062,0,
137063,0,
137064,0,
137065,1,103T00000X
137066,1,103T00000X
137067,0,
137068,0,
137069,0,
137070,1,103T00000X
137071,1,103T00000X
137072,0,
137073,1,103T00000X
137074,1,103T00000X
137075,0,
137076,0,
137077,1,103T00000X
137078,1,103T00000X
137079,1,103T00000X
137080,0,
137081,1,103T00000X
137082,0,
137083,1,103T00000X
137084,1,103T00000X
137085,0,
137086,0,
137087,1,103T00000X
137088,0,
137089,0,
137090,0,
137091,0,
137092,0,
137093,0,
137094,0,
137095,1,207ND0101X
137096,1,103T00000X
137097,0,
137098,0,
137099,0,
137100,0,
137101,1,103T00000X
137102,1,207RH0000X
137103,0,
137104,0,
137105,1,103T00000X
137106,1,103T00000X
137107,1,103T00000X
137108,0,
137109,1,103T00000X
137110,0,
137111,1,103T00000X
137112,0,
137113,0,
137114,1,103T00000X
137115,1,103T00000X
137116,1,2080A0000X
137117,1,207ND0101X
137118,1,103T00000X
137119,1,103T00000X
137120,0,
137121,1,103T00000X
137122,0,
137123,0,
137124,1,103T00000X
137125,0,
137126,0,
137127,0,
137128,1,103T00000X
137129,1,2080A0000X
137130,0,
137131,1,103T00000X
137132,0,
137133,0,
137134,0,
137135,0,
137136,0,
137137,0,
137138,0,
137139,0,
137140,1,2084P0802X
137141,1,103T00000X
137142,1,103T00000X
137143,1,103T00000X
137144,1,2080A0000X
137145,0,
137146,0,
137147,0,
137148,1,207RH0000X
137149,0,
137150,0,
137151,1,103T00000X
137152,1,2080A0000X
137153,0,
137154,1,103T00000X
137155,1,2080A0000X
137156,1,2080A0000X
137157,0,
137158,1,103T00000X
137159,0,
137160,0,
137161,1,103T00000X
137162,1,2084N0402X
137163,0,
137164,1,363LA2100X
137165,1,207ND0101X
137166,0,
137167,0,
137168,0,
137169,0,
137170,0,
137171,0,
137172,1,2080A0000X
137173,0,
137174,1,2080A0000X
137175,0,
137176,0,
137177,0,
137178,1,103T00000X
137179,1,103T00000X
137180,1,103T00000X
137181,0,
137182,1,103T00000X
137183,1,2080A0000X
137184,0,
137185,0,
137186,1,103T00000X
137187,1,2084N0402X
137188,0,
137189,0,
137190,1,103T00000X
137191,0,
137192,0,
137193,0,
137194,1,103T00000X
137195,1,103T00000X
137196,1,103T00000X
137197,1,103T00000X
137198,0,
137199,0,
137200,1,207RH0000X
137201,0,
137202,0,
137203,1,103T00000X
137204,0,
137205,1,103T00000X
137206,0,
137207,0,
137208,0,
137209,1,103T00000X
137210,0,
137211,0,
137212,0,
137213,0,
137214,0,
137215,1,103T00000X
137216,0,
137217,1,2084N0008X
137218,1,2080A0000X
137219,1,103T00000X
137220,0,
137221,1,103T00000X
137222,1,103T00000X
137223,0,
137224,1,103T00000X
137225,0,
137226,1,2084N0402X
137227,0,
137228,0,
137229,0,
137230,0,
137231,1,2084N0402X
137232,0,
137233,1,103T00000X
137234,0,
137235,1,103T00000X
137236,1,103T00000X
137237,1,2080A0000X
137238,1,2080A0000X
137239,1,207RH0000X
137240,1,103T00000X
137241,1,103T00000X
137242,0,
137243,1,207RH0000X
137244,0,
137245,0,
137246,0,
137247,1,103T00000X
137248,0,
137249,0,
137250,0,
137251,1,103T00000X
137252,0,
137253,0,
137254,1,207RG0300X
137255,1,103T00000X
137256,0,
137257,1,103T00000X
137258,1,103T00000X
137259,0,
137260,1,2080A0000X
137261,0,
137262,0,
137263,1,2080A0000X
137264,1,103T00000X
137265,0,
137266,0,
137267,0,
137268,0,
137269,0,
137270,1,103T00000X
137271,1,207RH0000X
137272,0,
137273,1,103T00000X
137274,0,
137275,1,2080A0000X
137276,1,103T00000X
137277,1,103T00000X
137278,1,103T00000X
137279,1,103T00000X
137280,1,103T00000X
137281,0,
137282,1,103T00000X
137283,0,
137284,1,2080A0000X
137285,0,
137286,0,
137287,1,103T00000X
137288,0,
137289,1,2080A0000X
137290,0,
137291,1,103T00000X
137292,1,103T00000X
137293,0,
137294,0,
137295,1,103T00000X
137296,1,2084N0402X
137297,0,
137298,1,103T00000X
137299,1,103T00000X
137300,0,
137301,1,103T00000X
137302,0,
137303,0,
137304,0,
137305,0,
137306,0,
137307,0,
137308,1,103T00000X
137309,0,
137310,1,103T00000X
137311,1,103T00000X
137312,1,2080A0000X
137313,0,
137314,1,103T00000X
137315,0,
137316,1,2080A0000X
137317,0,
137318,0,
137319,0,
137320,0,
137321,1,2080A0000X
137322,1,2084N0402X
137323,0,
137324,0,
137325,1,103T00000X
137326,1,2080A0000X
137327,0,
137328,0,
137329,0,
137330,0,
137331,0,
137332,0,
137333,0,
137334,1,2080A0000X
137335,1,2084N0008X
137336,0,
137337,1,103T00000X
137338,0,
137339,1,2084N0008X
137340,0,
137341,0,
137342,0,
137343,1,207ND0101X
137344,1,103T00000X
137345,0,
137346,1,103T00000X
137347,0,
137348,0,
137349,0,
137350,0,
137351,0,
137352,1,103T00000X
137353,0,
137354,1,207ND0101X
137355,0,
137356,0,
137357,0,
137358,1,103T00000X
137359,0,
137360,0,
137361,1,103T00000X
137362,0,
137363,0,
137364,0,
137365,0,
137366,1,103T00000X
137367,1,103T00000X
137368,0,
137369,1,207RG0100X
137370,1,103T00000X
137371,0,
137372,1,103T00000X
137373,0,
137374,0,
137375,1,103T00000X
137376,0,
137377,1,103T00000X
137378,0,
137379,0,
137380,0,
137381,0,
137382,0,
137383,1,207RH0000X
137384,0,
137385,1,2080A0000X
137386,0,
137387,0,
137388,0,
137389,0,
137390,1,103T00000X
137391,1,103T00000X
137392,1,103T00000X
137393,0,
137394,1,103T00000X
137395,1,103T00000X
137396,1,2084N0402X
137397,1,103T00000X
137398,1,2080A0000X
137399,1,2080A0000X
137400,0,
137401,0,
137402,1,103T00000X
137403,0,
137404,1,103T00000X
137405,1,103T00000X
137406,0,
137407,1,103T00000X
137408,1,103T00000X
137409,1,103T00000X
137410,1,103T00000X
137411,0,
137412,0,
137413,0,
137414,0,
137415,1,103T00000X
137416,1,2080A0000X
137417,1,103T00000X
137418,1,2080A0000X
137419,1,103T00000X
137420,0,
137421,1,103T00000X
137422,0,
137423,0,
137424,0,
137425,0,
137426,0,
137427,0,
137428,0,
137429,0,
137430,0,
137431,1,103T00000X
137432,1,103T00000X
137433,0,
137434,1,103T00000X
137435,1,103T00000X
137436,1,2084N0402X
137437,1,2084N0402X
137438,1,103T00000X
137439,1,103T00000X
137440,1,103T00000X
137441,0,
137442,1,103T00000X
137443,1,2084N0402X
137444,0,
137445,0,
137446,1,103T00000X
137447,0,
137448,0,
137449,0,
137450,0,
137451,0,
137452,1,103T00000X
137453,1,103T00000X
137454,0,
137455,0,
137456,1,103T00000X
137457,0,
137458,0,
137459,1,103T00000X
137460,1,207QA0401X
137461,1,103T00000X
137462,1,103T00000X
137463,0,
137464,0,
137465,1,2084N0402X
137466,0,
137467,0,
137468,0,
137469,0,
137470,0,
137471,1,103T00000X
137472,0,
137473,1,207ND0101X
137474,1,2084N0402X
137475,0,
137476,1,2084N0402X
137477,1,103T00000X
137478,0,
137479,0,
137480,1,103T00000X
137481,0,
137482,1,2084N0402X
137483,0,
137484,1,103T00000X
137485,0,
137486,1,103T00000X
137487,1,207RH0000X
137488,1,2084N0402X
137489,1,103T00000X
137490,1,103T00000X
137491,1,207RG0300X
137492,1,103T00000X
137493,0,
137494,0,
137495,0,
137496,0,
137497,0,
137498,1,103T00000X
137499,1,103T00000X
137500,1,103T00000X
137501,1,103T00000X
137502,0,
137503,0,
137504,0,
137505,1,207RH0000X
137506,1,2080A0000X
137507,0,
137508,1,363LA2100X
137509,0,
137510,0,
137511,0,
137512,0,
137513,0,
137514,1,103T00000X
137515,1,2080A0000X
137516,0,
137517,1,103T00000X
137518,0,
137519,1,103T00000X
137520,1,2084N0402X
137521,1,103T00000X
137522,1,103T00000X
137523,0,
137524,0,
137525,1,103T00000X
137526,0,
137527,1,103T00000X
137528,1,103T00000X
137529,1,103T00000X
137530,0,
137531,0,
137532,1,103T00000X
137533,0,
137534,0,
137535,0,
137536,1,207ND0101X
137537,0,
137538,1,103T00000X
137539,0,
137540,0,
137541,1,103T00000X
137542,0,
137543,1,2084N0402X
137544,1,103T00000X
137545,1,103T00000X
137546,1,103T00000X
137547,1,207RG0300X
137548,0,
137549,0,
137550,1,2080A0000X
137551,0,
137552,0,
137553,0,
137554,1,103T00000X
137555,1,363LA2100X
137556,0,
137557,1,103T00000X
137558,0,
137559,1,103T00000X
137560,1,103T00000X
137561,0,
137562,0,
137563,0,
137564,0,
137565,1,103T00000X
137566,1,103T00000X
137567,0,
137568,0,
137569,0,
137570,1,103T00000X
137571,1,103T00000X
137572,0,
137573,1,103T00000X
137574,1,207ND0101X
137575,1,103T00000X
137576,1,2080A0000X
137577,1,103T00000X
137578,1,103T00000X
137579,0,
137580,1,2080A0000X
137581,1,103T00000X
137582,0,
137583,0,
137584,1,103T00000X
137585,0,
137586,1,103T00000X
137587,0,
137588,0,
137589,0,
137590,1,103T00000X
137591,1,207RH0000X
137592,1,103T00000X
137593,0,
137594,0,
137595,0,
137596,0,
137597,0,
137598,0,
137599,0,
137600,0,
137601,0,
137602,0,
137603,1,2084N0402X
137604,0,
137605,0,
137606,0,
137607,0,
137608,1,103T00000X
137609,1,103T00000X
137610,0,
137611,0,
137612,1,103T00000X
137613,1,2080A0000X
137614,0,
137615,1,103T00000X
137616,0,
137617,1,2080A0000X
137618,1,103T00000X
137619,0,
137620,0,
137621,0,
137622,0,
137623,0,
137624,1,103T00000X
137625,0,
137626,1,207RH0000X
137627,0,
137628,1,103T00000X
137629,0,
137630,0,
137631,0,
137632,0,
137633,1,103T00000X
137634,1,2080A0000X
137635,1,103T00000X
137636,1,103T00000X
137637,1,207RH0000X
137638,0,
137639,1,103T00000X
137640,0,
137641,1,103T00000X
137642,0,
137643,1,207RH0000X
137644,1,103T00000X
137645,0,
137646,1,2084P0802X
137647,1,103T00000X
137648,0,
137649,0,
137650,1,103T00000X
137651,0,
137652,1,207RG0300X
137653,0,
137654,0,
137655,1,2084N0402X
137656,0,
137657,0,
137658,1,103T00000X
137659,1,103T00000X
137660,1,2080A0000X
137661,1,103T00000X
137662,1,2080A0000X
137663,0,
137664,1,103T00000X
137665,1,103T00000X
137666,1,2084N0402X
137667,0,
137668,1,103T00000X
137669,0,
137670,1,103T00000X
137671,1,103T00000X
137672,1,103T00000X
137673,1,2084N0402X
137674,0,
137675,1,103T00000X
137676,0,
137677,1,2080A0000X
137678,0,
137679,1,103T00000X
137680,0,
137681,1,103T00000X
137682,1,2080A0000X
137683,0,
137684,0,
137685,0,
137686,1,103T00000X
137687,0,
137688,0,
137689,1,103T00000X
137690,1,2084N0402X
137691,0,
137692,1,103T00000X
137693,0,
137694,1,103T00000X
137695,1,103T00000X
137696,1,103T00000X
137697,1,2080A0000X
137698,1,2080A0000X
137699,0,
137700,1,103T00000X
137701,1,103T00000X
137702,0,
137703,0,
137704,0,
137705,1,103T00000X
137706,0,
137707,0,
137708,1,103T00000X
137709,1,2084N0402X
137710,1,103T00000X
137711,0,
137712,0,
137713,0,
137714,0,
137715,0,
137716,1,103T00000X
137717,0,
137718,1,103T00000X
137719,1,2084N0402X
137720,0,
137721,1,103T00000X
137722,1,103T00000X
137723,1,103T00000X
137724,1,103T00000X
137725,0,
137726,0,
137727,0,
137728,1,103T00000X
137729,0,
137730,1,2084N0402X
137731,0,
137732,1,103T00000X
137733,0,
137734,1,103T00000X
137735,1,2080A0000X
137736,0,
137737,0,
137738,1,2084N0008X
137739,0,
137740,0,
137741,0,
137742,0,
137743,0,
137744,1,2080A0000X
137745,0,
137746,0,
137747,1,103T00000X
137748,1,103T00000X
137749,1,103T00000X
137750,0,
137751,0,
137752,1,103T00000X
137753,1,103T00000X
137754,1,103T00000X
137755,1,103T00000X
137756,0,
137757,0,
137758,1,103T00000X
137759,1,103T00000X
137760,1,2080A0000X
137761,0,
137762,0,
137763,1,2084N0402X
137764,0,
137765,0,
137766,1,2084N0402X
137767,1,103T00000X
137768,1,2084P0802X
137769,1,103T00000X
137770,0,
137771,0,
137772,0,
137773,0,
137774,1,2084N0402X
137775,1,2080A0000X
137776,1,103T00000X
137777,0,
137778,1,2084N0402X
137779,1,103T00000X
137780,1,103T00000X
137781,1,207QA0401X
137782,0,
137783,1,2080A0000X
137784,0,
137785,1,103T00000X
137786,0,
137787,0,
137788,0,
137789,1,103T00000X
137790,0,
137791,0,
137792,0,
137793,1,103T00000X
137794,1,2080A0000X
137795,1,103T00000X
137796,1,103T00000X
137797,1,2084N0008X
137798,0,
137799,1,103T00000X
137800,0,
137801,0,
137802,1,103T00000X
137803,0,
137804,0,
137805,0,
137806,0,
137807,1,103T00000X
137808,1,103T00000X
137809,0,
137810,0,
137811,1,103T00000X
137812,0,
137813,0,
137814,1,103T00000X
137815,1,103T00000X
137816,0,
137817,1,2084N0008X
137818,0,
137819,1,103T00000X
137820,1,103T00000X
137821,1,103T00000X
137822,1,2084N0402X
137823,1,103T00000X
137824,0,
137825,0,
137826,0,
137827,0,
137828,0,
137829,1,103T00000X
137830,1,207RH0000X
137831,0,
137832,0,
137833,0,
137834,1,2084N0402X
137835,1,103T00000X
137836,1,2080A0000X
137837,1,103T00000X
137838,1,103T00000X
137839,0,
137840,1,207RH0000X
137841,0,
137842,1,103T00000X
137843,1,2084N0402X
137844,0,
137845,0,
137846,0,
137847,0,
137848,1,103T00000X
137849,0,
137850,0,
137851,0,
137852,1,2084P0802X
137853,1,103T00000X
137854,0,
137855,1,2084N0402X
137856,1,2084N0402X
137857,1,103T00000X
137858,0,
137859,1,103T00000X
137860,1,103T00000X
137861,1,103T00000X
137862,1,207ND0101X
137863,0,
137864,1,103T00000X
137865,1,2080A0000X
137866,0,
137867,1,2084P0802X
137868,0,
137869,0,
137870,1,207RH0000X
137871,1,103T00000X
137872,1,2080A0000X
137873,1,2084P0802X
137874,1,2084N0402X
137875,1,103T00000X
137876,1,103T00000X
137877,0,
137878,0,
137879,1,103T00000X
137880,0,
137881,0,
137882,0,
137883,0,
137884,0,
137885,1,103T00000X
137886,0,
