ID,IS_HCP
138289,0
138290,1
138291,1
138292,1
138293,1
138294,1
138295,1
138296,1
138297,0
138298,0
138299,0
138300,1
138301,0
138302,0
138303,0
138304,1
138305,0
138306,0
138307,1
138308,0
138309,1
138310,1
138311,1
138312,1
138313,0
138314,0
138315,0
138316,0
138317,1
138318,0
138319,1
138320,1
138321,1
138322,1
138323,1
138324,0
138325,0
138326,1
138327,0
138328,0
138329,1
138330,1
138331,1
138332,0
138333,0
138334,1
138335,0
138336,1
138337,1
138338,0
138339,1
138340,1
138341,1
138342,1
138343,1
138344,0
138345,0
138346,0
138347,1
138348,1
138349,1
138350,1
138351,1
138352,0
138353,0
138354,1
138355,0
138356,0
138357,1
138358,1
138359,0
138360,0
138361,0
138362,0
138363,1
138364,0
138365,1
138366,1
138367,1
138368,0
138369,1
138370,1
138371,1
138372,0
138373,0
138374,1
138375,0
138376,1
138377,0
138378,0
138379,1
138380,0
138381,1
138382,1
138383,1
138384,0
138385,0
138386,1
138387,1
138388,1
138389,1
138390,0
138391,1
138392,1
138393,0
138394,1
138395,1
138396,0
138397,0
138398,1
138399,1
138400,0
138401,1
138402,0
138403,1
138404,1
138405,1
138406,1
138407,1
138408,0
138409,0
138410,0
138411,1
138412,1
138413,0
138414,0
138415,1
138416,0
138417,1
138418,1
138419,0
138420,1
138421,0
138422,1
138423,0
138424,0
138425,1
138426,0
138427,1
138428,1
138429,1
138430,0
138431,0
138432,0
138433,0
138434,0
138435,0
138436,0
138437,1
138438,1
138439,1
138440,0
138441,1
138442,0
138443,0
138444,1
138445,1
138446,0
138447,0
138448,1
138449,1
138450,1
138451,0
138452,1
138453,0
138454,0
138455,0
138456,1
138457,1
138458,1
138459,1
138460,0
138461,1
138462,0
138463,0
138464,1
138465,0
138466,0
138467,0
138468,0
138469,1
138470,0
138471,1
138472,0
138473,1
138474,0
138475,1
138476,0
138477,1
138478,1
138479,1
138480,0
138481,1
138482,0
138483,0
138484,0
138485,1
138486,0
138487,0
138488,1
138489,1
138490,0
138491,1
138492,0
138493,1
138494,0
138495,0
138496,1
138497,1
138498,1
138499,0
138500,0
138501,1
138502,1
138503,0
138504,1
138505,0
138506,1
138507,0
138508,1
138509,0
138510,0
138511,0
138512,1
138513,1
138514,0
138515,0
138516,0
138517,1
138518,1
138519,1
138520,0
138521,1
138522,0
138523,0
138524,1
138525,1
138526,1
138527,1
138528,1
138529,0
138530,0
138531,1
138532,1
138533,1
138534,1
138535,1
138536,0
138537,0
138538,0
138539,1
138540,1
138541,0
138542,1
138543,0
138544,0
138545,1
138546,1
138547,1
138548,1
138549,0
138550,1
138551,0
138552,0
138553,0
138554,0
138555,0
138556,1
138557,1
138558,0
138559,1
138560,1
138561,1
138562,1
138563,0
138564,0
138565,1
138566,0
138567,0
138568,1
138569,0
138570,1
138571,0
138572,1
138573,0
138574,0
138575,1
138576,1
138577,1
138578,1
138579,0
138580,0
138581,0
138582,0
138583,1
138584,0
138585,0
138586,1
138587,0
138588,1
138589,1
138590,0
138591,0
138592,0
138593,1
138594,0
138595,1
138596,1
138597,1
138598,1
138599,0
138600,0
138601,1
138602,1
138603,0
138604,1
138605,0
138606,0
138607,0
138608,1
138609,0
138610,0
138611,1
138612,0
138613,1
138614,1
138615,1
138616,0
138617,0
138618,1
138619,0
138620,1
138621,0
138622,0
138623,0
138624,0
138625,0
138626,0
138627,1
138628,1
138629,0
138630,0
138631,1
138632,0
138633,0
138634,1
138635,0
138636,1
138637,1
138638,0
138639,0
138640,1
138641,1
138642,1
138643,0
138644,0
138645,0
138646,0
138647,0
138648,1
138649,0
138650,1
138651,1
138652,0
138653,1
138654,1
138655,0
138656,0
138657,1
138658,1
138659,0
138660,1
138661,1
138662,0
138663,1
138664,0
138665,1
138666,1
138667,1
138668,0
138669,0
138670,1
138671,1
138672,0
138673,1
138674,1
138675,0
138676,1
138677,0
138678,0
138679,0
138680,1
138681,0
138682,1
138683,0
138684,0
138685,0
138686,1
138687,0
138688,0
138689,1
138690,1
138691,0
138692,0
138693,0
138694,1
138695,1
138696,1
138697,1
138698,1
138699,0
138700,0
138701,1
138702,1
138703,0
138704,0
138705,0
138706,0
138707,0
138708,1
138709,0
138710,0
138711,1
138712,0
138713,0
138714,1
138715,0
138716,1
138717,1
138718,1
138719,0
138720,1
138721,0
138722,0
138723,1
138724,0
138725,1
138726,1
138727,1
138728,0
138729,0
138730,1
138731,0
138732,1
138733,0
138734,0
138735,1
138736,1
138737,1
138738,0
138739,0
138740,0
138741,0
138742,0
138743,0
138744,1
138745,1
138746,1
138747,1
138748,0
138749,0
138750,0
138751,1
138752,1
138753,1
138754,0
138755,1
138756,1
138757,1
138758,0
138759,0
138760,0
138761,1
138762,1
138763,1
138764,1
138765,1
138766,1
138767,1
138768,0
138769,0
138770,0
138771,0
138772,1
138773,0
138774,0
138775,1
138776,0
138777,1
138778,0
138779,1
138780,0
138781,0
138782,1
138783,0
138784,1
138785,0
138786,1
138787,1
138788,1
138789,0
138790,0
138791,1
138792,0
138793,1
138794,0
138795,1
138796,1
138797,1
138798,0
138799,0
138800,1
138801,0
138802,1
138803,0
138804,1
138805,0
138806,1
138807,0
138808,0
138809,1
138810,0
138811,1
138812,0
138813,1
138814,1
138815,1
138816,0
138817,1
138818,1
138819,1
138820,0
138821,0
138822,1
138823,0
138824,1
138825,1
138826,0
138827,1
138828,0
138829,1
138830,0
138831,1
138832,0
138833,1
138834,1
138835,1
138836,1
138837,1
138838,0
138839,0
138840,1
138841,0
138842,1
138843,1
138844,0
138845,1
138846,1
138847,0
138848,1
138849,0
138850,0
138851,0
138852,1
138853,1
138854,1
138855,0
138856,1
138857,0
138858,1
138859,1
138860,0
138861,1
138862,1
138863,0
138864,1
138865,1
138866,0
138867,1
138868,1
138869,0
138870,0
138871,1
138872,1
138873,0
138874,1
138875,1
138876,0
138877,0
138878,1
138879,0
138880,1
138881,0
138882,1
138883,1
138884,1
138885,1
138886,0
138887,0
138888,1
138889,0
138890,0
138891,0
138892,0
138893,0
138894,0
138895,0
138896,1
138897,1
138898,0
138899,0
138900,1
138901,0
138902,1
138903,0
138904,1
138905,0
138906,0
138907,0
138908,0
138909,0
138910,1
138911,0
138912,0
138913,0
138914,0
138915,1
138916,1
138917,0
138918,0
138919,1
138920,1
138921,1
138922,1
138923,0
138924,1
138925,1
138926,1
138927,0
138928,0
138929,0
138930,0
138931,1
138932,1
138933,1
138934,1
138935,0
138936,0
138937,0
138938,1
138939,1
138940,1
138941,0
138942,0
138943,1
138944,1
138945,1
138946,0
138947,1
138948,0
138949,1
138950,1
138951,1
138952,1
138953,0
138954,1
138955,1
138956,1
138957,0
138958,0
138959,1
138960,1
138961,0
138962,0
138963,1
138964,1
138965,0
138966,1
138967,0
138968,0
138969,1
138970,0
138971,0
138972,1
138973,0
138974,1
138975,0
138976,0
138977,1
138978,1
138979,1
138980,0
138981,0
138982,1
138983,0
138984,1
138985,1
138986,0
138987,1
138988,1
138989,0
138990,0
138991,1
138992,0
138993,1
138994,1
138995,0
138996,1
138997,0
138998,0
138999,0
139000,0
139001,1
139002,0
139003,0
139004,0
139005,0
139006,1
139007,0
139008,0
139009,0
139010,1
139011,1
139012,0
139013,0
139014,0
139015,0
139016,0
139017,0
139018,0
139019,1
139020,1
139021,1
139022,0
139023,1
139024,1
139025,0
139026,1
139027,1
139028,0
139029,1
139030,1
139031,0
139032,0
139033,1
139034,1
139035,1
139036,1
139037,1
139038,0
139039,0
139040,0
139041,0
139042,0
139043,1
139044,0
139045,0
139046,1
139047,0
139048,1
139049,1
139050,1
139051,1
139052,1
139053,1
139054,1
139055,1
139056,1
139057,0
139058,0
139059,1
139060,0
139061,0
139062,0
139063,1
139064,1
139065,1
139066,0
139067,0
139068,1
139069,1
139070,1
139071,0
139072,0
139073,0
139074,0
139075,0
139076,1
139077,1
139078,0
139079,0
139080,1
139081,1
139082,1
139083,0
139084,0
139085,1
139086,0
139087,0
139088,1
139089,0
139090,1
139091,1
139092,0
139093,0
139094,0
139095,1
139096,0
139097,0
139098,0
139099,1
139100,0
139101,1
139102,1
139103,0
139104,1
139105,1
139106,1
139107,0
139108,0
139109,0
139110,1
139111,0
139112,0
139113,1
139114,1
139115,1
139116,0
139117,0
139118,0
139119,0
139120,0
139121,0
139122,0
139123,0
139124,1
139125,0
139126,0
139127,1
139128,0
139129,1
139130,0
139131,1
139132,0
139133,0
139134,0
139135,0
139136,1
139137,1
139138,0
139139,0
139140,0
139141,0
139142,1
139143,0
139144,0
139145,1
139146,1
139147,0
139148,0
139149,0
139150,0
139151,1
139152,0
139153,1
139154,1
139155,1
139156,0
139157,0
139158,1
139159,1
139160,1
139161,0
139162,0
139163,1
139164,0
139165,1
139166,0
139167,1
139168,1
139169,0
139170,0
139171,0
139172,1
139173,1
139174,0
139175,0
139176,1
139177,0
139178,1
139179,1
139180,1
139181,0
139182,0
139183,0
139184,1
139185,0
139186,0
139187,1
139188,1
139189,1
139190,1
139191,0
139192,1
139193,1
139194,0
139195,1
139196,0
139197,1
139198,0
139199,1
139200,0
139201,1
139202,0
139203,0
139204,0
139205,0
139206,0
139207,1
139208,1
139209,1
139210,1
139211,0
139212,0
139213,0
139214,0
139215,0
139216,0
139217,0
139218,0
139219,1
139220,0
139221,1
139222,0
139223,0
139224,1
139225,0
139226,1
139227,1
139228,1
139229,1
139230,0
139231,1
139232,0
139233,1
139234,1
139235,1
139236,1
139237,1
139238,1
139239,0
139240,1
139241,1
139242,0
139243,1
139244,0
139245,0
139246,1
139247,0
139248,0
139249,1
139250,1
139251,1
139252,1
139253,1
139254,1
139255,0
139256,1
139257,1
139258,0
139259,0
139260,1
139261,1
139262,0
139263,0
139264,0
139265,0
139266,0
139267,0
139268,0
139269,1
139270,1
139271,1
139272,1
139273,1
139274,0
139275,1
139276,1
139277,0
139278,0
139279,0
139280,0
139281,1
139282,0
139283,0
139284,0
139285,0
139286,1
139287,1
139288,1
139289,0
139290,1
139291,0
139292,1
139293,1
139294,1
139295,0
139296,1
139297,1
139298,0
139299,1
139300,0
139301,1
139302,0
139303,0
139304,1
139305,0
139306,0
139307,1
139308,0
139309,0
139310,0
139311,1
139312,0
139313,1
139314,1
139315,0
139316,1
139317,1
139318,1
139319,0
139320,0
139321,1
139322,1
139323,0
139324,0
139325,1
139326,0
139327,1
139328,1
139329,0
139330,0
139331,1
139332,1
139333,0
139334,0
139335,0
139336,0
139337,0
139338,0
139339,1
139340,0
139341,0
139342,1
139343,0
139344,1
139345,1
139346,1
139347,1
139348,0
139349,1
139350,0
139351,0
139352,1
139353,0
139354,1
139355,1
139356,1
139357,0
139358,0
139359,1
139360,1
139361,1
139362,1
139363,1
139364,1
139365,1
139366,0
139367,1
139368,0
139369,1
139370,1
139371,0
139372,1
139373,1
139374,0
139375,1
139376,1
139377,0
139378,1
139379,0
139380,0
139381,0
139382,1
139383,1
139384,1
139385,1
139386,0
139387,1
139388,1
139389,0
139390,1
139391,0
139392,0
139393,0
139394,0
139395,0
139396,0
139397,1
139398,0
139399,1
139400,0
139401,0
139402,0
139403,1
139404,0
139405,1
139406,1
139407,0
139408,0
139409,0
139410,0
139411,0
139412,1
139413,0
139414,0
139415,0
139416,0
139417,1
139418,1
139419,1
139420,0
139421,0
139422,0
139423,1
139424,0
139425,0
139426,1
139427,1
139428,1
139429,1
139430,0
139431,1
139432,0
139433,1
139434,0
139435,0
139436,1
139437,1
139438,0
139439,0
139440,0
139441,1
139442,0
139443,1
139444,0
139445,0
139446,1
139447,0
139448,0
139449,1
139450,1
139451,1
139452,1
139453,0
139454,1
139455,0
139456,0
139457,1
139458,0
139459,0
139460,0
139461,1
139462,0
139463,0
139464,1
139465,1
139466,0
139467,0
139468,0
139469,1
139470,1
139471,1
139472,0
139473,0
139474,1
139475,0
139476,1
139477,0
139478,0
139479,0
139480,1
139481,1
139482,1
139483,0
139484,1
139485,0
139486,0
139487,0
139488,0
139489,1
139490,0
139491,0
139492,0
139493,0
139494,0
139495,0
139496,1
139497,0
139498,1
139499,0
139500,0
139501,0
139502,0
139503,1
139504,1
139505,0
139506,0
139507,1
139508,0
139509,1
139510,0
139511,1
139512,0
139513,0
139514,0
139515,0
139516,1
139517,1
139518,0
139519,1
139520,1
139521,0
139522,1
139523,0
139524,1
139525,0
139526,0
139527,0
139528,1
139529,1
139530,1
139531,1
139532,0
139533,0
139534,0
139535,0
139536,1
139537,0
139538,0
139539,0
139540,1
139541,0
139542,1
139543,1
139544,1
139545,1
139546,1
139547,1
139548,1
139549,0
139550,0
139551,0
139552,0
139553,0
139554,0
139555,1
139556,1
139557,1
139558,0
139559,1
139560,0
139561,1
139562,0
139563,1
139564,1
139565,1
139566,1
139567,1
139568,1
139569,0
139570,1
139571,0
139572,1
139573,1
139574,1
139575,0
139576,1
139577,1
139578,0
139579,0
139580,1
139581,0
139582,1
139583,0
139584,1
139585,1
139586,1
139587,0
139588,0
139589,0
139590,1
139591,0
139592,1
139593,1
139594,0
139595,0
139596,0
139597,1
139598,1
139599,1
139600,1
139601,1
139602,1
139603,0
139604,0
139605,1
139606,1
139607,0
139608,1
139609,0
139610,0
139611,1
139612,1
139613,1
139614,0
139615,0
139616,1
139617,1
139618,0
139619,1
139620,0
139621,1
139622,1
139623,1
139624,1
139625,1
139626,0
139627,1
139628,1
139629,1
139630,1
139631,0
139632,0
139633,0
139634,1
139635,1
139636,0
139637,1
139638,1
139639,0
139640,0
139641,1
139642,0
139643,1
139644,1
139645,0
139646,1
139647,0
139648,0
139649,1
139650,0
139651,1
139652,0
139653,1
139654,1
139655,0
139656,1
139657,0
139658,0
139659,0
139660,1
139661,1
139662,0
139663,1
139664,1
139665,1
139666,0
139667,1
139668,0
139669,1
139670,1
139671,0
139672,1
139673,0
139674,0
139675,0
139676,1
139677,0
139678,1
139679,1
139680,1
139681,1
139682,0
139683,1
139684,1
139685,0
139686,0
139687,1
139688,1
139689,1
139690,0
139691,1
139692,0
139693,1
139694,0
139695,0
139696,1
139697,1
139698,0
139699,0
139700,0
139701,0
139702,0
139703,0
139704,0
139705,1
139706,1
139707,1
139708,0
139709,1
139710,0
139711,0
139712,0
139713,1
139714,1
139715,0
139716,0
139717,0
139718,0
139719,1
139720,0
139721,0
139722,1
139723,1
139724,0
139725,0
139726,1
139727,1
139728,0
139729,0
139730,0
139731,1
139732,0
139733,0
139734,1
139735,0
139736,1
139737,0
139738,0
139739,1
139740,0
139741,0
139742,1
139743,0
139744,0
139745,0
139746,0
139747,1
139748,0
139749,0
139750,0
139751,1
139752,1
139753,1
139754,0
139755,0
139756,0
139757,1
139758,0
139759,0
139760,1
139761,1
139762,0
139763,1
139764,0
139765,0
139766,0
139767,1
139768,0
139769,1
139770,0
139771,0
139772,1
139773,1
139774,1
139775,0
139776,1
139777,1
139778,1
139779,0
139780,0
139781,0
139782,0
139783,0
139784,1
139785,0
139786,1
139787,0
139788,1
139789,0
139790,0
139791,1
139792,1
139793,0
139794,0
139795,1
139796,1
139797,0
139798,1
139799,0
139800,1
139801,0
139802,0
139803,0
139804,0
139805,0
139806,1
139807,0
139808,1
139809,0
139810,1
139811,1
139812,1
139813,0
139814,1
139815,0
139816,0
139817,0
139818,1
139819,0
139820,1
139821,0
139822,1
139823,0
139824,1
139825,0
139826,0
139827,1
139828,1
139829,1
139830,0
139831,1
139832,0
139833,1
139834,0
139835,0
139836,1
139837,1
139838,0
139839,0
139840,1
139841,1
139842,1
139843,1
139844,1
139845,0
139846,1
139847,1
139848,1
139849,1
139850,0
139851,1
139852,1
139853,1
139854,1
139855,0
139856,1
139857,0
139858,0
139859,1
139860,1
139861,1
139862,1
139863,0
139864,0
139865,0
139866,1
139867,0
139868,1
139869,1
139870,0
139871,0
139872,1
139873,0
139874,0
139875,0
139876,1
139877,1
139878,0
139879,0
139880,0
139881,1
139882,1
139883,1
139884,1
139885,0
139886,1
139887,0
139888,0
139889,0
139890,0
139891,0
139892,0
139893,0
139894,1
139895,0
139896,1
139897,1
139898,0
139899,0
139900,0
139901,0
139902,0
139903,1
139904,1
139905,0
139906,0
139907,0
139908,1
139909,1
139910,1
139911,1
139912,1
139913,1
139914,0
139915,1
139916,0
139917,0
139918,0
139919,0
139920,0
139921,0
139922,1
139923,0
139924,0
139925,1
139926,0
139927,1
139928,0
139929,0
139930,1
139931,1
139932,1
139933,0
139934,1
139935,1
139936,1
139937,0
139938,1
139939,0
139940,1
139941,0
139942,0
139943,1
139944,0
139945,0
139946,1
139947,0
139948,0
139949,0
139950,1
139951,1
139952,0
139953,1
139954,1
139955,1
139956,0
139957,0
139958,1
139959,0
139960,1
139961,1
139962,0
139963,1
139964,1
139965,0
139966,0
139967,1
139968,1
139969,1
139970,0
139971,1
139972,0
139973,1
139974,0
139975,0
139976,1
139977,0
139978,1
139979,1
139980,0
139981,0
139982,0
139983,1
139984,0
139985,1
139986,1
139987,1
139988,0
139989,1
139990,0
139991,0
139992,1
139993,1
139994,0
139995,0
139996,1
139997,0
139998,0
139999,1
140000,0
140001,1
140002,0
140003,1
140004,0
140005,1
140006,0
140007,1
140008,1
140009,0
140010,0
140011,0
140012,0
140013,1
140014,1
140015,0
140016,1
140017,0
140018,1
140019,1
140020,1
140021,1
140022,0
140023,1
140024,1
140025,0
140026,1
140027,1
140028,1
140029,0
140030,0
140031,0
140032,0
140033,0
140034,1
140035,0
140036,1
140037,0
140038,1
140039,0
140040,1
140041,1
140042,1
140043,0
140044,1
140045,0
140046,0
140047,1
140048,1
140049,1
140050,1
140051,0
140052,0
140053,0
140054,0
140055,1
140056,1
140057,1
140058,1
140059,1
140060,0
140061,0
140062,0
140063,0
140064,1
140065,0
140066,0
140067,1
140068,1
140069,1
140070,1
140071,1
140072,0
140073,1
140074,0
140075,1
140076,0
140077,0
140078,0
140079,0
140080,1
140081,1
140082,0
140083,0
140084,1
140085,1
140086,0
140087,1
140088,1
140089,1
140090,1
140091,0
140092,1
140093,0
140094,1
140095,1
140096,1
140097,0
140098,1
140099,1
140100,0
140101,1
140102,0
140103,1
140104,1
140105,1
140106,1
140107,1
140108,1
140109,1
140110,1
140111,1
140112,1
140113,0
140114,1
140115,1
140116,0
140117,1
140118,1
140119,0
140120,1
140121,0
140122,0
140123,0
140124,0
140125,0
140126,0
140127,1
140128,0
140129,0
140130,1
140131,0
140132,0
140133,0
140134,1
140135,1
140136,1
140137,1
140138,0
140139,0
140140,0
140141,0
140142,0
140143,1
140144,1
140145,1
140146,0
140147,0
140148,1
140149,0
140150,1
140151,0
140152,1
140153,0
140154,0
140155,0
140156,1
140157,0
140158,0
140159,1
140160,0
140161,0
140162,1
140163,0
140164,1
140165,0
140166,0
140167,1
140168,0
140169,0
140170,0
140171,0
140172,1
140173,1
140174,0
140175,0
140176,0
140177,0
140178,0
140179,1
140180,1
140181,1
140182,1
140183,1
140184,0
140185,1
140186,0
140187,0
140188,0
140189,1
140190,1
140191,1
140192,1
140193,0
140194,1
140195,0
140196,0
140197,0
140198,0
140199,1
140200,1
140201,1
140202,0
140203,1
140204,0
140205,0
140206,0
140207,1
140208,0
140209,0
140210,0
140211,0
140212,0
140213,1
140214,1
140215,1
140216,1
140217,0
140218,1
140219,1
140220,0
140221,0
140222,1
140223,0
140224,1
140225,0
140226,1
140227,0
140228,1
140229,1
140230,1
140231,0
140232,1
140233,0
140234,0
140235,1
140236,1
140237,0
140238,0
140239,1
140240,1
140241,1
140242,0
140243,1
140244,1
140245,0
140246,1
140247,0
140248,1
140249,1
140250,1
140251,1
140252,1
140253,1
140254,0
140255,1
140256,0
140257,0
140258,0
140259,1
140260,1
140261,1
140262,1
140263,0
140264,0
140265,0
140266,0
140267,1
140268,1
140269,1
140270,0
140271,1
140272,1
140273,1
140274,1
140275,0
140276,0
140277,0
140278,1
140279,1
140280,1
140281,1
140282,0
140283,1
140284,0
140285,0
140286,1
140287,1
140288,0
140289,1
140290,0
140291,0
140292,0
140293,1
140294,1
140295,0
140296,0
140297,0
140298,1
140299,0
140300,0
140301,1
140302,0
140303,0
140304,1
140305,0
140306,0
140307,1
140308,1
140309,0
140310,0
140311,0
140312,1
140313,0
140314,0
140315,0
140316,0
140317,1
140318,0
140319,1
140320,0
140321,1
140322,1
140323,0
140324,0
140325,0
140326,0
140327,0
140328,1
140329,0
140330,0
140331,0
140332,1
140333,0
140334,1
140335,1
140336,0
140337,0
140338,1
140339,0
140340,1
140341,1
140342,1
140343,1
140344,1
140345,1
140346,1
140347,0
140348,0
140349,0
140350,0
140351,0
140352,1
140353,0
140354,1
140355,0
140356,0
140357,0
140358,1
140359,1
140360,1
140361,1
140362,0
140363,0
140364,0
140365,0
140366,0
140367,1
140368,0
140369,1
140370,1
140371,1
140372,0
140373,0
140374,0
140375,1
140376,1
140377,1
140378,1
140379,0
140380,1
140381,0
140382,0
140383,0
140384,0
140385,1
140386,1
140387,1
140388,0
140389,1
140390,0
140391,0
140392,0
140393,0
140394,0
140395,1
140396,1
140397,0
140398,0
140399,0
140400,1
140401,1
140402,0
140403,0
140404,0
140405,1
140406,1
140407,0
140408,1
140409,1
140410,0
140411,0
140412,1
140413,0
140414,1
140415,1
140416,0
140417,1
140418,1
140419,0
140420,0
140421,0
140422,0
140423,0
140424,0
140425,1
140426,1
140427,1
140428,0
140429,1
140430,1
140431,1
140432,1
140433,0
140434,0
140435,0
140436,1
140437,0
140438,0
140439,1
140440,1
140441,1
140442,0
140443,0
140444,1
140445,1
140446,0
140447,1
140448,1
140449,1
140450,0
140451,0
140452,0
140453,0
140454,0
140455,1
140456,1
140457,1
140458,0
140459,1
140460,0
140461,1
140462,0
140463,1
140464,1
140465,0
140466,1
140467,0
140468,0
140469,0
140470,1
140471,0
140472,0
140473,1
140474,0
140475,1
140476,0
140477,0
140478,0
140479,1
140480,1
140481,1
140482,1
140483,0
140484,0
140485,1
140486,0
140487,0
140488,1
140489,1
140490,1
140491,0
140492,0
140493,0
140494,0
140495,0
140496,0
140497,0
140498,0
140499,0
140500,1
140501,0
140502,0
140503,0
140504,0
140505,1
140506,0
140507,0
140508,0
140509,1
140510,0
140511,0
140512,1
140513,0
140514,1
140515,1
140516,0
140517,0
140518,0
140519,1
140520,1
140521,0
140522,1
140523,1
140524,0
140525,1
140526,1
140527,0
140528,0
140529,1
140530,0
140531,0
140532,0
140533,0
140534,1
140535,1
140536,1
140537,0
140538,0
140539,0
140540,1
140541,0
140542,1
140543,0
140544,1
140545,0
140546,0
140547,1
140548,0
140549,0
140550,1
140551,0
140552,0
140553,1
140554,1
140555,0
140556,0
140557,0
140558,1
140559,0
140560,0
140561,0
140562,1
140563,1
140564,1
140565,0
140566,1
140567,1
140568,0
140569,1
140570,0
140571,0
140572,0
140573,1
140574,1
140575,0
140576,1
140577,0
140578,1
140579,0
140580,1
140581,0
140582,0
140583,1
140584,1
140585,0
140586,1
140587,1
140588,0
140589,0
140590,0
140591,1
140592,1
140593,0
140594,1
140595,1
140596,0
140597,0
140598,0
140599,0
140600,0
140601,1
140602,0
140603,1
140604,0
140605,0
140606,1
140607,1
140608,0
140609,0
140610,1
140611,0
140612,1
140613,0
140614,0
140615,0
140616,0
140617,0
140618,1
140619,0
140620,0
140621,1
140622,1
140623,1
140624,0
140625,0
140626,0
140627,0
140628,0
140629,1
140630,1
140631,1
140632,0
140633,0
140634,1
140635,0
140636,1
140637,0
140638,0
140639,0
140640,1
140641,0
140642,1
140643,0
140644,1
140645,0
140646,1
140647,0
140648,1
140649,1
140650,0
140651,1
140652,1
140653,0
140654,0
140655,1
140656,1
140657,1
140658,0
140659,1
140660,0
140661,0
140662,1
140663,1
140664,1
140665,1
140666,0
140667,1
140668,0
140669,1
140670,1
140671,1
140672,1
140673,0
140674,0
140675,0
140676,0
140677,0
140678,0
140679,0
140680,1
140681,0
140682,0
140683,0
140684,1
140685,1
140686,1
140687,0
140688,1
140689,1
140690,0
140691,1
140692,1
140693,0
140694,1
140695,1
140696,1
140697,0
140698,1
140699,1
140700,0
140701,0
140702,1
140703,1
140704,0
140705,0
140706,1
140707,1
140708,1
140709,0
140710,1
140711,1
140712,0
140713,0
140714,1
140715,0
140716,0
140717,0
140718,0
140719,0
140720,1
140721,0
140722,1
140723,0
140724,0
140725,0
140726,1
140727,0
140728,0
140729,1
140730,1
140731,0
140732,1
140733,0
140734,0
140735,0
140736,1
140737,0
140738,0
140739,0
140740,1
140741,0
140742,1
140743,1
140744,1
140745,1
140746,0
140747,1
140748,0
140749,1
140750,1
140751,1
140752,0
140753,1
140754,1
140755,1
140756,0
140757,0
140758,1
140759,0
140760,0
140761,1
140762,1
140763,0
140764,1
140765,1
140766,0
140767,1
140768,0
140769,0
140770,0
140771,1
140772,1
140773,1
140774,1
140775,0
140776,1
140777,1
140778,0
140779,0
140780,0
140781,1
140782,1
140783,0
140784,1
140785,0
140786,1
140787,0
140788,0
140789,0
140790,1
140791,0
140792,0
140793,0
140794,0
140795,1
140796,1
140797,0
140798,0
140799,0
140800,0
140801,0
140802,1
140803,0
140804,1
140805,0
140806,1
140807,0
140808,1
140809,1
140810,0
140811,1
140812,1
140813,1
140814,1
140815,0
140816,1
140817,0
140818,1
140819,1
140820,0
140821,0
140822,0
140823,1
140824,0
140825,1
140826,1
140827,1
140828,1
140829,1
140830,0
140831,0
140832,0
140833,0
140834,0
140835,1
140836,1
140837,1
140838,0
140839,1
140840,0
140841,0
140842,0
140843,0
140844,1
140845,1
140846,1
140847,1
140848,0
140849,1
140850,0
140851,0
140852,1
140853,1
140854,1
140855,1
140856,0
140857,0
140858,1
140859,0
140860,0
140861,1
140862,1
140863,1
140864,1
140865,0
140866,1
140867,0
140868,0
140869,0
140870,1
140871,0
140872,1
140873,0
140874,0
140875,1
140876,0
140877,1
140878,1
140879,0
140880,0
140881,0
140882,1
140883,0
140884,1
140885,1
140886,0
140887,1
140888,1
140889,1
140890,0
140891,1
140892,1
140893,0
140894,1
140895,0
140896,1
140897,1
140898,1
140899,0
140900,1
140901,1
140902,1
140903,0
140904,0
140905,0
140906,1
140907,0
140908,1
140909,1
140910,1
140911,0
140912,1
140913,1
140914,1
140915,0
140916,0
140917,0
140918,1
140919,0
140920,0
140921,1
140922,1
140923,1
140924,1
140925,1
140926,1
140927,1
140928,1
140929,1
140930,0
140931,0
140932,0
140933,1
140934,0
140935,1
140936,0
140937,0
140938,0
140939,0
140940,0
140941,1
140942,0
140943,0
140944,1
140945,0
140946,0
140947,0
140948,0
140949,0
140950,1
140951,0
140952,1
140953,1
140954,1
140955,1
140956,1
140957,1
140958,0
140959,0
140960,1
140961,1
140962,0
140963,0
140964,0
140965,1
140966,1
140967,1
140968,1
140969,1
140970,0
140971,0
140972,1
140973,0
140974,1
140975,1
140976,1
140977,1
140978,1
140979,1
140980,1
140981,1
140982,0
140983,1
140984,1
140985,0
140986,0
140987,0
140988,1
140989,0
140990,1
140991,0
140992,0
140993,1
140994,1
140995,1
140996,1
140997,0
140998,0
140999,0
141000,1
141001,1
141002,1
141003,1
141004,1
141005,1
141006,1
141007,1
141008,0
141009,0
141010,0
141011,0
141012,0
141013,0
141014,1
141015,1
141016,0
141017,1
141018,1
141019,1
141020,0
141021,1
141022,1
141023,1
141024,1
141025,1
141026,1
141027,0
141028,0
141029,1
141030,0
141031,0
141032,0
141033,1
141034,1
141035,0
141036,0
141037,0
141038,0
141039,0
141040,1
141041,1
141042,0
141043,0
141044,1
141045,1
141046,1
141047,0
141048,0
141049,0
141050,0
141051,1
141052,0
141053,0
141054,1
141055,1
141056,0
141057,0
141058,0
141059,1
141060,0
141061,0
141062,0
141063,0
141064,0
141065,1
141066,1
141067,1
141068,0
141069,1
141070,0
141071,0
141072,0
141073,0
141074,1
141075,0
141076,0
141077,1
141078,1
141079,1
141080,0
141081,1
141082,0
141083,0
141084,0
141085,1
141086,1
